item_id,waist,size,quality,cup size,hips,bra size,category,bust,height,user_name,length,fit,user_id,shoe size,shoe width,review_summary,review_text
161514,,8,5.0,h,44.0,32.0,dresses,,5ft 5in,rem02786,just right,fit,833497,,,I absolutely love this dr,I absolutely love this dress and I usually wear it to work or out for a nice dinner with friends. Eventually I'll probably have this in as many colors as I can get. #ReviewContest
169727,,8,4.0,d,,32.0,dresses,,5ft 6in,ModCloth,just right,fit,493283,,,Absolutely loved this dre,"Absolutely loved this dress!  I got more compliments on this dress than I could count!  The dress hangs to just below the knee, and is lightweight and comfortable.  It is thick enough fabric that you won't need a slip with it. I was concerned about the fit in the front, since I have a hard time finding dresses that I don't need to wear a tank top under, but the fit was perfect!  I LOVE this dress!"
168387,,15,3.0,d,37.0,38.0,dresses,,5ft 9in,ajumaalfa,just right,fit,1347,,,An okay dress,An okay dress
152702,,8,4.0,ddd/f,40.0,34.0,new,39.0,5ft 3in,bdeck,just right,fit,713144,8.0,,"Wow, this dress. It's ver","Wow, this dress. It's very comfortable and seriously flattering; I have gotten more compliments in this dress than in anything else I've ever worn. I wore it to an award ceremony and a fall wedding, and it was pitch perfect for both. Since the neckline is wrapstyle, you can even control how lowcut it is to a certain degree. Only complaint: one of the ruching seams tore after its first wear, but I got my dry cleaning place to sew it up decently. Still, I'm very glad I bought this dress!"
136482,,8,5.0,d,,36.0,new,,5ft 4in,Becky,just right,fit,228100,,,,
144979,,11,5.0,b,42.0,36.0,new,,5ft 8in,juniormint_83,just right,fit,732883,,,,
165525,,32,3.0,ddd/f,46.0,38.0,dresses,,4ft 10in,Prissy,just right,fit,605518,,,Make sure that you order,Make sure that you order up at least one size  it does run small.
144486,,4,3.0,d,36.0,32.0,new,,5ft 4in,katiepierce.m,just right,fit,261398,,,,
125442,,7,3.0,b,37.0,34.0,new,,5ft 5in,Mandy,just right,small,185208,,,,
146231,,12,3.0,h,40.0,34.0,new,38.0,5ft 4in,Holly,slightly long,large,354615,8.0,average,,
269063,,15,5.0,d,40.0,38.0,dresses,,5ft 7in,Angelica,slightly long,small,951309,,,I have had my eye on this,"I have had my eye on this dress so long and really wanted it to work, but it was too big in the shoulders and too small in the hips for me to be comfortable. Absolutely beautiful though  if you have an hourglass figure, go for it!"
165716,,11,5.0,c,38.0,36.0,dresses,38.0,5ft 6in,Gabrielle,just right,fit,132838,9.0,average,I absolutely love this dr,I absolutely love this dress! I wore it for a Halloween costume and it was an absolute hit! The skirt is a little more tutu like in person. I will be saving this dress for a special occasion.
169727,,12,3.0,dd/e,40.0,36.0,dresses,,5ft 8in,caitlin.shirley,just right,fit,534568,,,I'm pretty happy with thi,"I'm pretty happy with this dress. The capped sleeves are very awkward, unflattering, and bizarre (I will definitely be altering them), and it's a bit difficult to get in and out of the dress (I'm a bit curvy so it has some trouble coming up over my hips, and it's hard to get my arms into the sleeves), but overall it looks really cute on me. The buttons (which are functional, thank god) do pull a bit across the bust, but in no way does it feel too tight. The length is really great, and the fabric, though thin, is not flimsy or seethrough. Would look great with a shrug or cardigan! Will probably be getting my own belt though because the one it comes with is pretty flimsy. But overall, looks pretty great on me!"
210299,,26,3.0,dd/e,53.0,46.0,dresses,,5ft 4in,ilovedubs5,slightly long,fit,482646,9.0,average,I love love love this dre,"I love love love this dress! I usually wear a 3X at Modcloth 2X everywhere else, but this only was available in 2X so I got it in hopes it would fit, and it it! perfectly!!! it's not my favorite material but I still love the dress. I'm going to have it dry cleaned because it came smelling super funky and got my fingers and body all black."
152513,,8,4.0,c,,34.0,new,,5ft 5in,samantha.foren,just right,fit,508902,,,,
154411,,12,3.0,ddd/f,44.0,34.0,new,,5ft 1in,ri.money,just right,small,834377,7.0,,"I love dinosaurs, so purc","I love dinosaurs, so purchasing this dress was a no brained for me.  Unfortunately, as other reviewers have stated, there isn't enough room in the bust.  This dress fits perfectly everywhere else, but for some some reason it fits like a straight jacket over my bosom area.  My love for this dress has made me force the issue, and I have creatively shoved the ladies in place just to make it work.  I will likely see if I can have the dress altered so that it will fit the way it should."
143287,,12,4.0,b,38.0,34.0,new,36.0,5ft 5in,battygirl24601,just right,fit,825951,9.0,average,,
151045,,20,3.0,ddd/f,36.0,38.0,new,,5ft 5in,rachelmdepner,just right,large,398506,,,,
242166,24.0,4,4.0,d,,32.0,dresses,,5ft 6in,isabella.garrioch,just right,fit,734030,,,I love this dress! It fit,I love this dress! It fits so well and it's casual enough that I can wear it everywhere. I was expecting the color to be a bit more red but I also like the actual color.
153494,,20,3.0,dd/e,,36.0,new,,,jesse.autumn,just right,fit,34973,,,"Fits well, very comfortab","Fits well, very comfortable, downright adorbs. Only wish there was an XL size ... I'm in between the L and 1x, so I got the 1x to be safe and it's a little loose"
242166,30.0,12,5.0,c,,36.0,dresses,,5ft 7in,Cassandra,slightly short,small,978035,,,Gorgeous velvet that wash,"Gorgeous velvet that washes and dries easily. I sized up to large, but even that was a little smaller than I'd like, in the shoulders and bust. Because of the cut, this dress hides tummy imperfections well. It's shorta little too short for my tastebut I'll wear it with yoga shorts underneath. Overall, I love this dress! So fun and cute."
161514,,15,5.0,b,40.0,38.0,dresses,,5ft 1in,courtney.greiner,just right,fit,835952,,,This dress is awesome.  I,"This dress is awesome.  It fits great, is comfortable, and flattering!"
125442,,5,3.0,d,,32.0,new,,5ft 3in,claire.johnson07,just right,small,136086,,,,
165525,,8,4.0,,,,dresses,,5ft 4in,tyzinha,just right,fit,850333,,,perfect!!!,perfect!!!
152513,,15,5.0,,,,new,,5ft 4in,Erica,just right,small,133536,,,,
171740,,9,4.0,b,41.0,36.0,dresses,36.0,5ft 10in,lheisick,just right,fit,858957,10.0,average,I bought this dress in im,"I bought this dress in impulse thinking that it would be nice to have a dress that I could dress up or down. I was surprised by how well it fit; I am typically a size 8 in US, and the dress itself fits very well!  It is not terribly long (falls above my knees), but I was expecting that and am not worried. The belt seems to be quality as well, which I love!  I think my favorite part is the fact that the back zipper is gold, not silver, and it really pops on the back of the dress.  The material is a bit thicker than expected, and the skirt does flare out a bit, but I'm sure that will be easily fixed by a first wash/quick iron.  Overall, I am very, very happy with the dress, though it looks a little too classy to be able to dress it down!  I can't wait to wear it out."
210299,,8,3.0,ddd/f,39.0,34.0,dresses,,5ft 7in,joe22sptfier,very short,fit,350937,8.0,average,Wish it was a bit longer,"Wish it was a bit longer on my 5'7 frame, but it's an adorable dress. Just have to wear it with tights."
168387,,8,3.0,ddd/f,39.0,36.0,dresses,,5ft 11in,seanaw,slightly short,small,301390,10.0,,Oops!  I should have orde,"Oops!  I should have ordered L as this dress is snug in the bust and the waist on the dress hit under my bust line instead of at my actual waist.  Very good quality for the price point, though."
175771,,8,5.0,c,39.0,34.0,dresses,,5ft 7in,joyce.lee36,just right,large,919177,,,"I really like this dress,","I really like this dress, although I didn't expect the fabric to be so stretchy. Had I known, I may have ordered a small. That said, I'm sure I can layer underneath the dress this way for a warmer fall/winter look. It's a very classy and lovely piece!"
152513,48.0,38,4.0,ddd/f,54.0,44.0,new,,5ft 8in,robinmccallprof,just right,fit,857349,,,,
146231,,4,4.0,b,,32.0,new,,5ft 3in,Hannah,just right,fit,227709,,,,
154411,,20,4.0,,,,new,,5ft 11in,Elizabeth,just right,fit,112587,11.0,average,Really cute fun for Any c,Really cute fun for Any casual occasion its so fun!!!
210299,,8,4.0,c,,36.0,dresses,,5ft 2in,Dalia,just right,fit,998588,7.0,average,The material is stretchy,The material is stretchy so it fits like a glove. The Peter Pan collar adds a dainty feel to it but I feel like Wednesday Addams in this dress and I love it to death. ;)
165525,,20,3.0,dd/e,43.0,38.0,dresses,,4ft 11in,acid.sunshine,slightly long,fit,779788,,,I love the color! I own t,I love the color! I own this dress in blue too! It's such a great staple piece!
136482,,32,4.0,ddd/f,52.0,44.0,new,,5ft 6in,laura.a.abercrombie,just right,small,114409,9.5,wide,,
146231,,8,5.0,b,35.0,34.0,new,,5ft 4in,annamoss23,just right,fit,438090,,,,
200824,,12,4.0,dd/e,40.0,36.0,dresses,,5ft 7in,Jacqueline,just right,fit,84329,,,Can easily transition fro,Can easily transition from day to night. Great fit. Will definitely be worm regularly!
162470,,4,4.0,b,36.0,32.0,dresses,,5ft 9in,kla0401,just right,large,610020,9.5,average,I wish that it was more f,"I wish that it was more fitted but it's well constructed and sturdy, perfect for the upcoming fall weather."
161514,,8,5.0,c,40.0,32.0,dresses,,5ft 2in,Christina,just right,fit,18488,,,This dress is as pretty i,"This dress is as pretty in person as it is in the photos. it fits beautifully and is very flattering. As another reviewer said, I like how it covers the bust completely but at the same time flatters it. The material is a bit clingy so a slip is a must. Absolutely worth the wait for it to get back in stock!"
169727,,26,3.0,,,,dresses,,5ft 6in,jcoughenour1,slightly long,small,939046,,,This is a very pretty dre,This is a very pretty dress and I love the buttons and the ruffles. The hips are a little tight on me for a flare dress. It is also too long. I had to get it hemmed (no big deal). If I lose a few lbs I am sure I will love this dress.
136482,,32,5.0,dd/e,,46.0,new,,5ft 2in,ruth.pulley,just right,fit,478769,,,,
124124,,20,4.0,ddd/f,44.0,38.0,new,44.0,5ft 8in,melissavonruden,just right,fit,913549,,,,
189315,32.0,12,5.0,c,42.0,38.0,dresses,,5ft 2in,Maritza,very long,fit,652262,,,The print of this dress i,The print of this dress is absolutely stunning.  Unfortunately the style and cut did not suit me at all.  Of course the dress is very well made and beautiful in every way but it just didn't work for my body type.  I will be sending it back. The measurement for the large is approximately 16 and 1/2 in across the waist  and 20 in across the bust.
131951,,12,5.0,d,,36.0,new,,5ft 6in,Kendra,just right,fit,871430,,,,
136482,28.0,8,5.0,b,39.0,34.0,new,,5ft 8in,Koi painter,slightly short,fit,432957,,,,
129268,,8,5.0,d,35.0,34.0,new,,5ft 6in,drashtahip3588,just right,fit,824345,,,,
163558,,12,4.0,c,39.0,36.0,dresses,,5ft 5in,krey08,just right,fit,860868,,,LOVE IT!  I work at Anthr,LOVE IT!  I work at Anthropologie and I got tons of compliments. It mixes an edgy textile with a classic dress pattern. The length it work appropriate and it fits to size
167315,,15,2.0,b,45.0,38.0,dresses,,6ft,marneynoelle,just right,fit,172224,,,Thin easily wrinkled mate,"Thin easily wrinkled material. Waist was very fitted, closer to tight. Did I say material is very thin and wrinkles very easily?  was good for work. Going back."
136482,,4,5.0,b,38.0,32.0,new,,5ft 5in,pmink91,just right,fit,646834,,,,
155530,,4,5.0,ddd/f,,32.0,wedding,,5ft 2in,andrew.bouriat,just right,fit,691255,,,Bought this for my gradua,"Bought this for my graduation and I love it! Such comfortable and pretty material and it fits perfectly, even with my small chest. Great dress for special occasions."
152513,,1,3.0,a,,32.0,new,,5ft 2in,Cindy,just right,fit,219271,,,,
130225,,12,2.0,dd/e,,36.0,new,,5ft 5in,radwa_abbass,slightly short,fit,117476,,,,
126885,,12,4.0,d,,32.0,new,,5ft 4in,Renee,just right,large,196442,7.5,average,,
152702,,12,5.0,b,,36.0,new,,5ft 9in,dianemoliveira,just right,fit,447911,,,Wow.  I didn't think I lo,Wow.  I didn't think I love this dress and it is one of my favorites!  Great fit and very beautiful.
126885,,15,3.0,d,,36.0,new,,5ft 9in,Destiny,just right,small,566508,9.0,average,,
